,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0058054115403618,0.904557424551496,0.9304749842164275,0.9350934881059821,1.0914296939504105,0.9623894600100298,0.9149273346531935,1.0358458028805648,0.9093137722259834,0.9775205504723785,1.05488646870462,0.9298929216464135,0.9088729948107336,1.0710400328584135,0.9942519612030103,0.9103229503830838,0.9856332683260635,1.028637667141807,0.9752420391048005,1.0741912341696593,1.0019608467885404,1.0382737743311636,0.9399633275502745,0.9258939348316186,0.9261361152101253,1.0514395112824333,1.0576083722470073,1.0189404911982323,1.080297866964824,0.9447489068504956,1.0136309100485146,1.0496377247680484
1,0.9330712199938368,0.9023280278172057,1.035509702290633,0.9553858069776865,0.9559056691657465,0.9030612983835207,0.9605446387371781,0.9721672277639903,1.0243995361312812,0.9701481132242434,0.9285374014830513,1.033443846265274,1.0541288834745368,1.097076563765966,1.072840974541351,0.923811654145117,1.0944978475153284,0.9659696684413808,0.9063673453168174,0.9881766833171586,0.9871501507834647,0.9892447506157462,0.9501601541111327,1.0514994483759785,1.087378889006027,1.0614368091908806,0.9325360087997719,1.0508654951302345,0.902779887699182,1.0488954197945235,0.9023828218302468,1.0421531218298365
2,1.0488180997416725,0.9717694381665222,0.9073023740435517,0.9487004798291176,1.0231821456338999,1.0184860784382215,1.0795258926303815,0.9032502202950772,1.0618350220043307,0.9197448350229531,1.0247091318941641,0.9293619780711304,1.0427803183836553,0.9157628178826388,1.0024438146843002,0.9852994824433283,1.081349488876713,0.96828235027693,0.9212266050033938,1.020148587360917,0.9145673325731404,1.0871437243943245,1.085601241977034,0.9662761291146444,0.9390657630945907,1.0473746708632579,0.938625587857886,1.0026118941140125,1.0054124463998664,1.0101637192717663,0.9484048701362585,1.05893965575689
3,1.081322886786017,1.0828765082634793,0.9344450431559914,0.9689757998810343,1.0479123604561829,0.9053370286850082,0.9602576918523279,0.925171843515683,0.9393589221152245,1.0655739118779954,0.9477257538438052,0.9053463380861233,1.0648336127362226,0.9182247599538536,0.9791095815947328,1.0214007025613863,1.0381131461510968,0.9556504248479449,1.0792504544386405,1.0317096187260673,1.004336568641764,0.9075600586557336,1.0838021480644846,0.9279069489955871,1.0733932390546526,1.0762030852593616,1.0427784366541202,0.9189988533567363,1.0134924237485285,0.922986773581781,0.9974439223854095,0.929925927931476
4,1.0824825947381809,1.0809543247962792,0.9898539672751137,0.9238532150291047,1.0977565104291689,1.0165063191146713,0.9423460011063992,1.0275197062511254,0.9421043750041377,1.0769294484543657,0.9505123354030454,0.9855378458457199,1.0253080982401401,1.0296578348415655,0.949979355107402,1.0744841983388722,0.9256177119624237,0.9887830415552132,0.9725656123554808,0.9755457053801047,0.9542834979209915,1.0466356156459158,1.0259253978837335,0.950803742022873,1.0802169308748422,1.016485606735615,0.904166476556756,0.9304520546550511,0.9309320567712288,1.0922115100449523,0.9836510493589433,0.9647741732860412
5,0.9490141370169332,0.9480592117244344,1.052635490865859,0.9597674327238934,0.9107088079900092,1.047459219885286,0.9414926489988218,1.0530031302426917,0.9386852406092155,1.0287984663820666,0.9861882648284869,1.072011746074919,0.9272670312063964,0.9957279639446338,1.0865409701339206,0.987038860632567,1.068255481485147,1.0879866296327694,0.9654518972700009,1.0252569700511924,0.9652540940844258,0.9522547242716278,1.0129917675708942,1.0953887479041853,0.9158579708274677,1.0983576845262804,0.9811693835262141,0.9375622669803523,0.9501455139722388,1.0460581923608374,0.9784038629691889,0.9291999843960774
6,1.0863633751708903,0.9924418856800471,0.9706626411197907,0.975524404153238,1.0195850020307313,0.998008762061837,0.90460620638929,1.0086910235271571,1.0515125330965198,1.0301127489897028,1.009523051857948,0.9215278311552905,1.0772551013154203,1.0434474894563597,0.9033132950271322,1.083503823085496,0.9415232154272607,0.963070262546026,0.9630986180957885,1.0696538929989308,1.0875720212407538,0.9459925222344808,1.0835133653061608,0.9394392723347624,1.0504318955001237,0.9802742609267329,0.9197350422091315,1.0653978112557136,1.0720717109327893,0.9718083978133878,1.022799226666027,1.0753004784060514
7,1.0348891787761212,1.0123695732442768,0.9721669755148996,0.9290645373254252,0.917112431524099,0.9418431108427907,1.0245775438968538,0.9129826138520934,0.9971446444942403,1.0874596350719585,1.0744839239563444,1.0939838324927305,0.9172350500469858,0.9101959288329727,0.9013917122965852,1.0029435925682488,0.9271182279518057,1.032364631747034,0.93934318854626,1.0967947996618403,1.0692112159079143,1.0536213077967067,0.9347467706993433,1.0851678494664638,1.0598488765858405,0.9497250582382334,1.0063877349090156,0.9521913213822575,1.0800406808993037,0.9400376086902517,1.0435185832947285,0.9561373011686574
8,0.9829179195105434,1.0022802348741502,0.9334178460307332,1.0958865174818422,0.9668564419931908,1.0975444743160143,1.0852648701241616,1.0371706235695097,0.9957530144481808,1.0567439058729013,0.9075373139230736,0.9806731678144097,0.9797065627358508,1.0707525381677412,1.0387412510980611,0.9488931493812757,1.0206162564967334,1.0643619548349732,0.9150718736474752,0.9375430785879356,0.9793315858952346,0.9020893720253953,0.9947475252258087,1.047133239629797,1.0185347465010435,1.048665662202925,1.0519540107338434,1.0985850973401718,0.9254341522779239,1.058614630766294,0.9132441385676416,1.056980321522691
9,1.0871504235567067,1.0992562525373806,1.0972360858531076,1.014287542830562,1.025124961788,0.9911460654105846,0.9219121549037738,0.9246359569749838,0.9069693982949798,1.0660212475383788,1.0909155869189124,1.0674684064159985,0.9267204235714831,0.9496297013026883,1.0678791605498104,0.9566105226782103,1.050057834112657,0.9389751044852304,1.0479582095897464,1.0553475746168355,1.0349614078410516,0.9346869190045732,1.0394058059102869,1.0792658711622045,0.9457733450239156,0.9283285421152891,0.974874254734917,0.9317993643748599,1.0125966170344605,0.9614677989795846,1.0233118239176084,1.0053247609347833
10,1.0883692819357542,1.0198127875093723,1.0898932549297837,0.9501081518862741,0.9431778056188571,1.042552316760652,0.9728592711316135,0.9007910582876621,1.0724137371140947,0.9063227977589273,1.0732759021078615,0.9046284675593588,1.0816001679229321,1.065681305231372,1.0601938684303893,1.0728170032982725,1.0193358421010636,0.9581596045087097,0.9156470002846887,1.0480826775213603,0.9747370030267887,1.0255724359115053,1.0689347822931237,0.9867432895873345,1.058525492090671,1.0970570862248592,1.0443270206438178,0.9052757205362607,0.9633049220356706,1.0430556495918668,0.9143522605046179,1.085295219875927
11,0.9845809157863566,1.044375090589258,0.9007176506354831,0.9161375686858195,0.9643539267671467,1.0141313667062013,1.0744738085012226,1.0338487000029495,0.9510529003307941,0.9281248619765143,0.9151189477224547,0.9605024990099035,0.9301817214602754,1.0289191470323797,1.0428300414783287,1.0376020632227303,0.9492705729127516,1.032796893156752,0.9575711716328005,1.083148982513521,1.0525465108853935,1.0716062600286629,0.9264090811563687,0.9156489827251839,0.9607821792839231,1.017359841640984,1.0783279138920887,1.0315026318256733,1.006561280868377,1.0144757602855532,0.9185082342118852,1.0046608133944004
12,0.9867890576781195,0.9474611802940571,1.0885426333312442,0.9896475263904413,1.0566414755334426,1.0548953013297016,1.0746668657626255,0.9120487976242392,0.9702376824020664,0.9470490659199969,0.9987284437503648,0.9021867181421647,0.9907585978325458,1.060915132559895,0.9953210295358759,1.0385948857913982,1.05689730256466,1.0104485234697809,1.0187164085022034,1.0424691605783,0.9470909893174819,1.0270422310143448,0.9516872116658348,1.0061031427154778,1.0160600308101826,0.9921366813529197,1.0342277319728574,0.9162800483410067,1.0121398473868353,1.0092314710352186,0.9415696258496623,0.9572451136472715
13,0.9529677051769938,0.9855115881683522,0.9070684632463899,0.918813472427361,0.9705744509459158,1.0865190960330229,0.9668973293361922,0.9892967341349455,0.9246150124806909,1.0331269578448738,0.9170167982057906,1.0088025215370784,0.9874429691604727,0.9762326098830986,0.9769589093692211,0.9476150460437865,1.0676809671906515,1.095599394103598,1.0898726825870673,0.9332954718878574,0.9819215485304273,1.0445536369494643,0.9576513620623954,1.0390471681807592,1.011148861998168,0.9061976551313479,0.9081977211902645,1.0659684954599653,0.9952142260291941,0.9564988670514181,0.9195136892552112,1.0966978104894292
14,0.9587566440421594,0.9627495763371662,1.098254219178927,1.08767767378899,1.0852557920226995,0.900040926232308,0.9542661288317492,1.010556680976079,0.9195869394696662,0.9681634785572647,0.961253272331773,1.068841916843756,0.9596795761111095,1.0459506119826891,1.018917097268987,1.0462831429808226,1.0683192761718394,0.9639549964364788,1.062276887366773,1.0389759263346319,1.0763911977408398,0.9651011548600124,1.076659839436382,1.0215006263411601,0.9811125479374604,1.0987071484174054,1.08631632151645,0.993804224932508,1.0462607649772258,0.9560439825907726,0.9061550187381461,0.979280622071197
15,1.0779909624178035,1.0613412523112151,0.9026879297498356,1.02101977133606,1.0253826819824745,0.9114493362290668,1.0185294832911302,1.0410034352244544,0.9376525076994299,1.0932626160227334,0.9527034015648578,0.9427050565207644,0.9519636699959815,1.0706470516115247,1.0812762803257834,0.9242592917441195,1.053832193752492,1.0725385641936838,1.0323608955834676,0.9649736900731444,1.0280687933186956,0.9845649272456172,1.0261990510299381,0.943114396113049,0.9185965060134892,1.0900836649976466,1.0227083867721416,0.9424164871416505,0.9597191458320384,1.0141082671464374,0.9774300958135462,0.9281517290103036
16,1.0789184279848802,1.0279580439682545,0.9669446788331592,0.9356081645643184,0.9430331136678245,1.003384940660818,0.9521134330525166,1.0115112850592165,1.0346884688752231,1.0333670572701936,0.9332564019670706,1.0544598630283217,0.9763230633931678,1.0064151135857382,1.0920600119465742,1.0482544293168365,0.9011297696303687,0.9024779957853669,0.9107879639937343,0.9232592960289999,1.0889567940060318,0.9108509833142139,0.9344546901002592,0.9989638000297588,0.9860274853231056,1.069811857699246,0.9704543132626796,1.085242511533369,0.931010280028489,1.0952105193874238,1.0091721512884353,1.0146203274440095
17,0.9257742863059282,0.9766525347398685,0.9640430309491146,0.9546165132177293,1.0511760494610474,0.9244488263121522,1.0885102308814159,0.913680859574297,0.9608588744280168,0.9359296455138479,1.0257707662708566,0.9197855017094995,1.0268789842596748,0.9810586709142535,1.0842770437603886,0.951997234236013,0.9588382289049702,0.9830169201721211,0.9269015057309453,0.9082446367058201,0.994932228981336,1.0002304421290626,1.076696993492729,1.0679622710036025,1.044266939839528,1.0828834416468176,0.9360381592636067,1.0370245200708008,1.0944334104720217,1.0936172685142123,1.0283240737454669,1.0542266119260022
18,0.9780047845211196,0.9664618365886445,0.9925579043676762,0.9028614806089035,1.0818246344732854,1.0176913380567885,0.9541239972693464,1.0525018442599268,0.982764619887174,0.9413844011548176,1.0830931081232151,1.0336995394682327,1.0365496810338317,1.017142351686089,1.0484276865449997,0.9239268965875389,0.9755220982705572,1.085745555172302,1.0928308113924097,1.0504149337427975,1.0304772074472364,1.0123925588241154,0.9686186796396381,1.0879124449701314,0.984887731550658,1.0737703086521484,1.0959372159117227,0.9916633038355098,1.0181281442234793,1.043529651695116,0.9503923559140479,1.0447925888394383
19,0.9153822906044671,0.9916918366499582,0.9956598041877162,0.9446808377765232,0.9854683192282389,1.0626436029018682,1.0183630396202739,1.0052331503274414,0.9395994511356758,1.040152411331757,1.0121954507303255,1.019452797120854,0.9301287637154224,1.0926283036533686,0.9126168375503044,0.9634820373622933,0.9766861074008354,0.902735292146652,1.0547617975087011,0.9952630389796832,1.0722487930207247,0.923578880233878,0.919411728436345,1.0307258750976604,1.0656427709085088,0.9363910383162297,1.0992619847659657,0.9651612527601077,0.9388100822520467,0.9447922067543758,0.9924493520322681,1.0310996168836
20,1.0360544606752415,0.9556901464143687,1.0623192909248806,0.9652575730289602,1.0974691050364698,1.0282488047008322,1.0316592258525523,0.9700671680844051,0.9451831512871003,0.9446087233733163,1.0085927568563906,0.9399440737421823,1.009833015315209,0.9924862680472926,0.9672907149220024,0.9519735929735934,1.0105880599776194,0.9290637864869404,1.0020941693734395,1.003336794090388,1.0864939540332066,0.9539248128072859,0.9419125162141988,1.0507221475705302,0.9903897701827494,0.9600437253071366,0.9334830168129775,1.0157223001180686,0.9453424231308665,0.9728205590507429,1.087886750218548,1.0486373870125831
